job_name,task_name,status,start_time,end_time,plan_cpu,plan_mem,plan_gpu,gpu_type
pai-pod-000756,tensorflow,Terminated,1097869.0,1111844.0,600.0,29.296875,25.0,MISC
pai-pod-000757,tensorflow,Terminated,1097889.0,1098569.0,600.0,29.296875,50.0,MISC
pai-pod-000758,PyTorchWorker,Terminated,1097895.0,1098042.0,1000.0,9.765625,100.0,T4
pai-pod-000759,PyTorchWorker,Terminated,1097896.0,1098137.0,1000.0,9.765625,100.0,T4
pai-pod-000760,tensorflow,Terminated,1097913.0,1104018.0,600.0,29.296875,50.0,T4
pai-pod-000761,tensorflow,Terminated,1097916.0,1104150.0,600.0,29.296875,50.0,T4
pai-pod-000762,tensorflow,Terminated,1097918.0,1104262.0,600.0,29.296875,50.0,T4
pai-pod-000763,PyTorchWorker,Terminated,1097928.0,1098930.0,3200.0,31.25,100.0,T4
pai-pod-000764,tensorflow,Terminated,1097959.0,1098144.0,600.0,29.296875,100.0,T4
pai-pod-000765,xComputeWorker,Terminated,1097976.0,1098680.0,1000.0,19.55078125,50.0,T4
pai-pod-000766,xComputeWorker,Terminated,1097979.0,1098538.0,1000.0,19.55078125,50.0,T4
pai-pod-000767,evaluator,Terminated,1098008.0,1098784.0,600.0,29.296875,25.0,T4
pai-pod-000768,evaluator,Terminated,1098010.0,1098785.0,600.0,29.296875,25.0,T4
pai-pod-000769,evaluator,Terminated,1098010.0,1098735.0,600.0,29.296875,25.0,T4
pai-pod-000770,evaluator,Terminated,1098010.0,1098756.0,600.0,29.296875,25.0,T4
pai-pod-000771,evaluator,Terminated,1098011.0,1098776.0,600.0,29.296875,25.0,T4
pai-pod-000772,evaluator,Terminated,1098011.0,1098877.0,600.0,29.296875,25.0,T4
pai-pod-000773,PyTorchWorker,Terminated,1098011.0,1098642.0,1800.0,58.59375,100.0,MISC
pai-pod-000774,evaluator,Terminated,1098011.0,1098736.0,600.0,29.296875,25.0,T4
pai-pod-000775,evaluator,Terminated,1098011.0,1098806.0,600.0,29.296875,25.0,T4
pai-pod-000776,evaluator,Terminated,1098012.0,1098888.0,600.0,29.296875,25.0,T4
pai-pod-000777,tensorflow,Terminated,1098029.0,1098084.0,600.0,29.296875,100.0,MISC
pai-pod-000778,tensorflow,Terminated,1098066.0,1098120.0,600.0,29.296875,100.0,T4
pai-pod-000779,PyTorchWorker,Terminated,1098119.0,1098802.0,1800.0,58.59375,100.0,MISC
pai-pod-000780,tensorflow,Terminated,1098126.0,1268117.0,600.0,29.296875,100.0,T4
pai-pod-000781,tensorflow,Terminated,1098129.0,1098190.0,600.0,29.296875,100.0,MISC
pai-pod-000782,tensorflow,Terminated,1098133.0,1098269.0,600.0,29.296875,100.0,T4
pai-pod-000783,tensorflow,Terminated,1098161.0,1098527.0,600.0,29.296875,100.0,T4
pai-pod-000784,tensorflow,Terminated,1098161.0,1098496.0,600.0,29.296875,100.0,T4
pai-pod-000785,tensorflow,Terminated,1098163.0,1098318.0,600.0,29.296875,100.0,T4
pai-pod-000786,tensorflow,Terminated,1098163.0,1098579.0,600.0,29.296875,100.0,T4
pai-pod-000787,tensorflow,Terminated,1098164.0,1098500.0,600.0,29.296875,100.0,T4
pai-pod-000788,tensorflow,Terminated,1098166.0,1098572.0,600.0,29.296875,100.0,T4
pai-pod-000789,tensorflow,Terminated,1098166.0,1098521.0,600.0,29.296875,100.0,T4
pai-pod-000790,tensorflow,Terminated,1098168.0,1098594.0,600.0,29.296875,100.0,T4
pai-pod-000791,tensorflow,Terminated,1098169.0,1098595.0,600.0,29.296875,100.0,T4
pai-pod-000792,tensorflow,Terminated,1098172.0,1098568.0,600.0,29.296875,100.0,T4
pai-pod-000793,tensorflow,Terminated,1098172.0,1098579.0,600.0,29.296875,100.0,T4
pai-pod-000794,tensorflow,Terminated,1098174.0,1098650.0,600.0,29.296875,100.0,T4
pai-pod-000795,tensorflow,Terminated,1098177.0,1098573.0,600.0,29.296875,100.0,T4
pai-pod-000796,tensorflow,Terminated,1098178.0,1098654.0,600.0,29.296875,100.0,T4
pai-pod-000797,tensorflow,Terminated,1098178.0,1098584.0,600.0,29.296875,100.0,T4
pai-pod-000798,tensorflow,Terminated,1098179.0,1098394.0,600.0,29.296875,100.0,T4
pai-pod-000799,tensorflow,Terminated,1098182.0,1098668.0,600.0,29.296875,100.0,T4
pai-pod-000800,tensorflow,Terminated,1098182.0,1098678.0,600.0,29.296875,100.0,T4
pai-pod-000801,tensorflow,Terminated,1098182.0,1103859.0,600.0,29.296875,10.0,MISC
pai-pod-000802,tensorflow,Terminated,1098184.0,1098419.0,600.0,29.296875,100.0,T4
pai-pod-000803,tensorflow,Terminated,1098185.0,1098209.0,600.0,29.296875,100.0,T4
pai-pod-000804,tensorflow,Terminated,1098186.0,1098411.0,600.0,29.296875,100.0,T4
pai-pod-000805,tensorflow,Terminated,1098187.0,1098473.0,600.0,29.296875,100.0,T4
pai-pod-000806,tensorflow,Terminated,1098189.0,1098475.0,600.0,29.296875,100.0,T4
pai-pod-000807,tensorflow,Terminated,1098192.0,1098920.0,600.0,29.296875,100.0,T4
pai-pod-000808,tensorflow,Terminated,1098192.0,1099122.0,600.0,29.296875,100.0,T4
pai-pod-000809,tensorflow,Terminated,1098193.0,1098880.0,600.0,29.296875,100.0,T4
pai-pod-000810,tensorflow,Terminated,1098196.0,1099064.0,600.0,29.296875,100.0,T4
pai-pod-000811,tensorflow,Terminated,1098199.0,1098756.0,600.0,29.296875,100.0,T4
pai-pod-000812,tensorflow,Terminated,1098200.0,1098907.0,600.0,29.296875,100.0,T4
pai-pod-000813,tensorflow,Terminated,1098201.0,1098768.0,600.0,29.296875,100.0,T4
pai-pod-000814,tensorflow,Terminated,1098202.0,1098910.0,600.0,29.296875,100.0,T4
pai-pod-000815,tensorflow,Terminated,1098205.0,1098933.0,600.0,29.296875,100.0,T4
pai-pod-000816,tensorflow,Terminated,1098205.0,1098984.0,600.0,29.296875,100.0,T4
pai-pod-000817,tensorflow,Terminated,1098210.0,1099149.0,600.0,29.296875,100.0,T4
pai-pod-000818,tensorflow,Terminated,1098210.0,1099108.0,600.0,29.296875,100.0,T4
pai-pod-000819,tensorflow,Terminated,1098213.0,1098538.0,600.0,29.296875,100.0,T4
pai-pod-000820,tensorflow,Terminated,1098214.0,1098631.0,600.0,29.296875,100.0,T4
pai-pod-000821,tensorflow,Terminated,1098214.0,1098630.0,600.0,29.296875,100.0,T4
pai-pod-000822,tensorflow,Terminated,1098214.0,1098539.0,600.0,29.296875,100.0,T4
pai-pod-000823,tensorflow,Terminated,1098217.0,1102087.0,600.0,29.296875,10.0,MISC
pai-pod-000824,tensorflow,Terminated,1098218.0,1098593.0,600.0,29.296875,100.0,T4
pai-pod-000825,tensorflow,Terminated,1098218.0,1098603.0,600.0,29.296875,100.0,T4
pai-pod-000826,tensorflow,Terminated,1098222.0,1098668.0,600.0,29.296875,100.0,T4
pai-pod-000827,tensorflow,Terminated,1098222.0,1098626.0,600.0,29.296875,25.0,MISC
pai-pod-000828,tensorflow,Terminated,1098223.0,1098659.0,600.0,29.296875,100.0,T4
pai-pod-000829,tensorflow,Terminated,1098224.0,1098610.0,600.0,29.296875,100.0,T4
pai-pod-000830,tensorflow,Terminated,1098224.0,1098721.0,600.0,29.296875,100.0,T4
pai-pod-000831,tensorflow,Terminated,1098224.0,1098610.0,600.0,29.296875,100.0,T4
pai-pod-000832,tensorflow,Terminated,1098225.0,1098243.0,600.0,29.296875,100.0,MISC
pai-pod-000833,tensorflow,Terminated,1098226.0,1098836.0,600.0,29.296875,50.0,MISC
pai-pod-000834,tensorflow,Terminated,1098229.0,1098696.0,600.0,29.296875,100.0,T4
pai-pod-000835,tensorflow,Terminated,1098233.0,1104912.0,600.0,29.296875,10.0,MISC
pai-pod-000836,tensorflow,Terminated,1098233.0,1098540.0,600.0,29.296875,100.0,T4
pai-pod-000837,tensorflow,Terminated,1098234.0,1098399.0,600.0,29.296875,100.0,T4
pai-pod-000838,tensorflow,Terminated,1098235.0,1098531.0,600.0,29.296875,100.0,T4
pai-pod-000839,tensorflow,Terminated,1098235.0,1098531.0,600.0,29.296875,100.0,T4
pai-pod-000840,tensorflow,Terminated,1098236.0,1098470.0,600.0,29.296875,100.0,T4
pai-pod-000841,tensorflow,Terminated,1098239.0,1098564.0,600.0,29.296875,100.0,T4
pai-pod-000842,tensorflow,Terminated,1098240.0,1098555.0,600.0,29.296875,100.0,T4
pai-pod-000843,tensorflow,Terminated,1098240.0,1098657.0,600.0,29.296875,100.0,T4
pai-pod-000844,tensorflow,Terminated,1098241.0,1098637.0,600.0,29.296875,100.0,T4
pai-pod-000845,tensorflow,Terminated,1098256.0,1098876.0,600.0,29.296875,100.0,T4
pai-pod-000846,tensorflow,Terminated,1098256.0,1102115.0,600.0,29.296875,10.0,MISC
pai-pod-000847,tensorflow,Terminated,1098261.0,1098316.0,600.0,29.296875,100.0,T4
pai-pod-000848,PyTorchWorker,Terminated,1098273.0,1099020.0,800.0,9.765625,100.0,MISC
pai-pod-000849,tensorflow,Terminated,1098274.0,1098319.0,600.0,29.296875,100.0,MISC
pai-pod-000850,tensorflow,Terminated,1098275.0,1099415.0,600.0,29.296875,100.0,MISC
pai-pod-000851,tensorflow,Terminated,1098279.0,1098371.0,600.0,29.296875,100.0,MISC
pai-pod-000852,tensorflow,Terminated,1098280.0,1102109.0,600.0,29.296875,10.0,MISC
pai-pod-000853,tensorflow,Terminated,1098292.0,1098410.0,600.0,29.296875,100.0,MISC
pai-pod-000854,tensorflow,Terminated,1098294.0,1104165.0,600.0,29.296875,10.0,MISC
pai-pod-000855,tensorflow,Terminated,1098300.0,1098636.0,600.0,29.296875,100.0,T4
pai-pod-000856,tensorflow,Terminated,1098304.0,1101079.0,600.0,29.296875,10.0,MISC
pai-pod-000857,tensorflow,Terminated,1098315.0,1106265.0,600.0,29.296875,10.0,MISC
pai-pod-000858,tensorflow,Terminated,1098331.0,1099644.0,600.0,29.296875,100.0,T4
pai-pod-000859,tensorflow,Terminated,1098345.0,1098394.0,600.0,29.296875,100.0,MISC
pai-pod-000860,tensorflow,Terminated,1098350.0,1101851.0,600.0,29.296875,10.0,MISC
pai-pod-000861,tensorflow,Terminated,1098353.0,1098475.0,600.0,29.296875,100.0,MISC
pai-pod-000862,tensorflow,Terminated,1098357.0,1098382.0,600.0,29.296875,100.0,T4
pai-pod-000863,tensorflow,Terminated,1098365.0,1098570.0,600.0,29.296875,100.0,T4
pai-pod-000864,tensorflow,Terminated,1098370.0,1101422.0,600.0,29.296875,10.0,MISC
pai-pod-000865,tensorflow,Terminated,1098372.0,1098565.0,600.0,29.296875,50.0,MISC
pai-pod-000866,tensorflow,Terminated,1098388.0,1100617.0,600.0,29.296875,100.0,MISC
pai-pod-000867,evaluator,Terminated,1098389.0,1099807.0,600.0,29.296875,25.0,T4
pai-pod-000868,evaluator,Terminated,1098390.0,1099797.0,600.0,29.296875,25.0,T4
pai-pod-000869,evaluator,Terminated,1098391.0,1099798.0,600.0,29.296875,25.0,T4
pai-pod-000870,tensorflow,Terminated,1098396.0,1102588.0,600.0,29.296875,10.0,MISC
pai-pod-000871,tensorflow,Terminated,1098404.0,1101027.0,600.0,29.296875,100.0,MISC
pai-pod-000872,tensorflow,Terminated,1098421.0,1098487.0,600.0,29.296875,200.0,MISC
pai-pod-000873,tensorflow,Terminated,1098422.0,1101360.0,600.0,29.296875,100.0,MISC
pai-pod-000874,tensorflow,Terminated,1098436.0,1098470.0,600.0,29.296875,100.0,T4
pai-pod-000875,tensorflow,Terminated,1098438.0,1101097.0,600.0,29.296875,100.0,MISC
pai-pod-000876,tensorflow,Terminated,1098438.0,1098463.0,600.0,29.296875,100.0,T4
pai-pod-000877,tensorflow,Terminated,1098444.0,1098537.0,600.0,29.296875,25.0,MISC
pai-pod-000878,tensorflow,Terminated,1098454.0,1098629.0,600.0,29.296875,100.0,T4
pai-pod-000879,tensorflow,Terminated,1098454.0,1099665.0,600.0,29.296875,100.0,MISC
pai-pod-000880,tensorflow,Terminated,1098456.0,1101466.0,600.0,29.296875,10.0,MISC
pai-pod-000881,tensorflow,Terminated,1098480.0,1102264.0,600.0,29.296875,10.0,MISC
pai-pod-000882,tensorflow,Terminated,1098490.0,1102497.0,600.0,29.296875,10.0,MISC
pai-pod-000883,tensorflow,Terminated,1098501.0,1101589.0,600.0,29.296875,10.0,MISC
pai-pod-000884,tensorflow,Terminated,1098510.0,1102055.0,600.0,29.296875,10.0,MISC
pai-pod-000885,tensorflow,Terminated,1098517.0,1102467.0,600.0,29.296875,10.0,MISC
pai-pod-000886,tensorflow,Terminated,1098538.0,1101229.0,600.0,29.296875,10.0,MISC
pai-pod-000887,tensorflow,Terminated,1098549.0,1102181.0,600.0,29.296875,10.0,MISC
pai-pod-000888,tensorflow,Terminated,1098549.0,1101416.0,600.0,29.296875,10.0,MISC
pai-pod-000889,tensorflow,Terminated,1098550.0,1098735.0,600.0,29.296875,100.0,T4
pai-pod-000890,tensorflow,Terminated,1098563.0,1102474.0,600.0,29.296875,10.0,MISC
pai-pod-000891,tensorflow,Terminated,1098568.0,1099606.0,600.0,29.296875,25.0,MISC
pai-pod-000892,tensorflow,Terminated,1098570.0,1102185.0,600.0,29.296875,10.0,MISC
pai-pod-000893,tensorflow,Terminated,1098600.0,1119588.0,600.0,29.296875,100.0,MISC
pai-pod-000894,tensorflow,Terminated,1098609.0,1102813.0,600.0,29.296875,10.0,MISC
pai-pod-000895,tensorflow,Terminated,1098624.0,1102825.0,600.0,29.296875,10.0,MISC
pai-pod-000896,tensorflow,Terminated,1098650.0,1104471.0,600.0,29.296875,10.0,MISC
pai-pod-000897,tensorflow,Terminated,1098668.0,1098692.0,600.0,29.296875,100.0,T4
pai-pod-000898,tensorflow,Terminated,1098670.0,1099518.0,600.0,29.296875,100.0,T4
pai-pod-000899,tensorflow,Terminated,1098674.0,1105099.0,600.0,29.296875,10.0,MISC
pai-pod-000900,tensorflow,Terminated,1098682.0,1113924.0,600.0,29.296875,500.0,V100
pai-pod-000901,tensorflow,Terminated,1098704.0,1104044.0,600.0,29.296875,10.0,MISC
pai-pod-000902,tensorflow,Terminated,1098725.0,1102542.0,600.0,29.296875,10.0,MISC
pai-pod-000903,tensorflow,Terminated,1098735.0,1101987.0,600.0,29.296875,100.0,T4
pai-pod-000904,tensorflow,Terminated,1098778.0,1100873.0,600.0,29.296875,100.0,T4
pai-pod-000905,tensorflow,Terminated,1098780.0,1099625.0,600.0,29.296875,100.0,MISC
pai-pod-000906,tensorflow,Terminated,1098785.0,1102823.0,600.0,29.296875,10.0,MISC
pai-pod-000907,tensorflow,Terminated,1098798.0,1102825.0,600.0,29.296875,10.0,MISC
pai-pod-000908,tensorflow,Terminated,1098811.0,1099667.0,600.0,29.296875,100.0,MISC
pai-pod-000909,tensorflow,Terminated,1098827.0,1104003.0,600.0,29.296875,10.0,MISC
pai-pod-000910,evaluator,Terminated,1098843.0,1102708.0,600.0,29.296875,25.0,T4
pai-pod-000911,evaluator,Terminated,1098844.0,1102226.0,600.0,29.296875,25.0,T4
pai-pod-000912,tensorflow,Terminated,1098852.0,1102377.0,600.0,29.296875,10.0,MISC
pai-pod-000913,tensorflow,Terminated,1098861.0,1105458.0,600.0,29.296875,10.0,MISC
pai-pod-000914,tensorflow,Terminated,1098870.0,1106078.0,600.0,29.296875,10.0,MISC
pai-pod-000915,tensorflow,Terminated,1098878.0,1106076.0,600.0,29.296875,10.0,MISC
pai-pod-000916,tensorflow,Terminated,1098890.0,1103909.0,600.0,29.296875,10.0,MISC
pai-pod-000917,tensorflow,Terminated,1098896.0,1103941.0,600.0,29.296875,10.0,MISC
pai-pod-000918,tensorflow,Terminated,1098905.0,1101653.0,600.0,29.296875,10.0,MISC
pai-pod-000919,tensorflow,Terminated,1098908.0,1099406.0,600.0,29.296875,25.0,MISC
pai-pod-000920,tensorflow,Terminated,1098914.0,1104213.0,600.0,29.296875,10.0,MISC
pai-pod-000921,evaluator,Terminated,1098917.0,1100033.0,600.0,29.296875,25.0,T4
pai-pod-000922,evaluator,Terminated,1098919.0,1099985.0,600.0,29.296875,25.0,T4
pai-pod-000923,evaluator,Terminated,1098921.0,1099997.0,600.0,29.296875,25.0,T4
pai-pod-000924,tensorflow,Terminated,1098921.0,1099358.0,600.0,29.296875,100.0,T4
pai-pod-000925,tensorflow,Terminated,1098931.0,1178680.0,2000.0,29.296875,100.0,MISC
pai-pod-000926,tensorflow,Terminated,1098937.0,1102636.0,600.0,29.296875,10.0,MISC
pai-pod-000927,tensorflow,Terminated,1098948.0,1100078.0,600.0,29.296875,100.0,T4
pai-pod-000928,tensorflow,Terminated,1098957.0,1099002.0,600.0,29.296875,100.0,MISC
pai-pod-000929,tensorflow,Terminated,1098963.0,1102342.0,600.0,29.296875,10.0,MISC
pai-pod-000930,tensorflow,Terminated,1098982.0,1104301.0,600.0,29.296875,10.0,MISC
pai-pod-000931,tensorflow,Terminated,1098996.0,1104552.0,600.0,29.296875,10.0,MISC
pai-pod-000932,tensorflow,Terminated,1098999.0,1164201.0,1200.0,29.296875,100.0,MISC
pai-pod-000933,tensorflow,Terminated,1099000.0,1103543.0,600.0,29.296875,10.0,MISC
pai-pod-000934,tensorflow,Terminated,1099036.0,1099125.0,600.0,29.296875,100.0,MISC
pai-pod-000935,tensorflow,Terminated,1099043.0,1105548.0,600.0,29.296875,10.0,MISC
pai-pod-000936,tensorflow,Terminated,1099058.0,1102217.0,600.0,29.296875,10.0,MISC
pai-pod-000937,PyTorchWorker,Terminated,1099061.0,1103741.0,1000.0,9.765625,100.0,MISC
pai-pod-000938,PyTorchWorker,Terminated,1099064.0,1104053.0,1000.0,9.765625,100.0,MISC
pai-pod-000939,PyTorchWorker,Terminated,1099070.0,1099997.0,800.0,9.765625,100.0,MISC
pai-pod-000940,tensorflow,Terminated,1099077.0,1126081.0,600.0,29.296875,25.0,T4
pai-pod-000941,tensorflow,Terminated,1099082.0,1101688.0,600.0,29.296875,100.0,T4
pai-pod-000942,tensorflow,Terminated,1099132.0,1102083.0,600.0,29.296875,10.0,MISC
pai-pod-000943,tensorflow,Terminated,1099144.0,1099339.0,600.0,29.296875,100.0,T4
pai-pod-000944,tensorflow,Terminated,1099146.0,1099329.0,600.0,29.296875,200.0,MISC
pai-pod-000945,tensorflow,Terminated,1099149.0,1101899.0,600.0,29.296875,10.0,MISC
pai-pod-000946,tensorflow,Terminated,1099153.0,1099199.0,600.0,29.296875,100.0,MISC
pai-pod-000947,tensorflow,Terminated,1099156.0,1109710.0,600.0,29.296875,100.0,T4
pai-pod-000948,tensorflow,Terminated,1099162.0,1104998.0,600.0,29.296875,10.0,MISC
pai-pod-000949,tensorflow,Terminated,1099178.0,1103596.0,600.0,29.296875,10.0,MISC
pai-pod-000950,tensorflow,Terminated,1099188.0,1100350.0,600.0,29.296875,100.0,T4
pai-pod-000951,tensorflow,Terminated,1099202.0,1105878.0,600.0,29.296875,10.0,MISC
pai-pod-000952,evaluator,Terminated,1099211.0,1099445.0,600.0,29.296875,25.0,T4
pai-pod-000953,evaluator,Terminated,1099213.0,1099447.0,600.0,29.296875,25.0,T4
pai-pod-000954,evaluator,Terminated,1099213.0,1099416.0,600.0,29.296875,25.0,T4
pai-pod-000955,evaluator,Terminated,1099213.0,1099456.0,600.0,29.296875,25.0,T4
pai-pod-000956,evaluator,Terminated,1099213.0,1099447.0,600.0,29.296875,25.0,T4
pai-pod-000957,evaluator,Terminated,1099215.0,1099428.0,600.0,29.296875,25.0,T4
pai-pod-000958,evaluator,Terminated,1099215.0,1099439.0,600.0,29.296875,25.0,T4
pai-pod-000959,evaluator,Terminated,1099215.0,1099459.0,600.0,29.296875,25.0,T4
pai-pod-000960,tensorflow,Terminated,1099216.0,1099390.0,600.0,29.296875,100.0,MISC
pai-pod-000961,evaluator,Terminated,1099216.0,1099440.0,600.0,29.296875,25.0,T4
pai-pod-000962,tensorflow,Terminated,1099233.0,1109050.0,600.0,29.296875,10.0,MISC
pai-pod-000963,tensorflow,Terminated,1099234.0,1099281.0,600.0,29.296875,100.0,MISC
pai-pod-000964,tensorflow,Terminated,1099234.0,1099270.0,600.0,29.296875,100.0,MISC
pai-pod-000965,tensorflow,Terminated,1099234.0,1099292.0,600.0,29.296875,100.0,MISC
pai-pod-000966,tensorflow,Terminated,1099235.0,1099300.0,600.0,29.296875,100.0,MISC
pai-pod-000967,tensorflow,Terminated,1099236.0,1099301.0,600.0,29.296875,100.0,MISC
pai-pod-000968,tensorflow,Terminated,1099236.0,1099334.0,600.0,29.296875,100.0,MISC
pai-pod-000969,tensorflow,Terminated,1099236.0,1099311.0,600.0,29.296875,100.0,MISC
pai-pod-000970,tensorflow,Terminated,1099236.0,1099325.0,600.0,29.296875,100.0,MISC
pai-pod-000971,tensorflow,Terminated,1099237.0,1099300.0,600.0,29.296875,100.0,MISC
pai-pod-000972,tensorflow,Terminated,1099237.0,1099312.0,600.0,29.296875,100.0,MISC
pai-pod-000973,tensorflow,Terminated,1099239.0,1099799.0,600.0,29.296875,100.0,MISC
pai-pod-000974,tensorflow,Terminated,1099242.0,1106761.0,600.0,29.296875,10.0,MISC
pai-pod-000975,tensorflow,Terminated,1099253.0,1104657.0,600.0,29.296875,10.0,MISC
pai-pod-000976,tensorflow,Terminated,1099281.0,1106341.0,600.0,29.296875,10.0,MISC
pai-pod-000977,tensorflow,Terminated,1099284.0,1104412.0,600.0,29.296875,100.0,T4
pai-pod-000978,tensorflow,Terminated,1099306.0,1105338.0,600.0,29.296875,10.0,MISC
pai-pod-000979,tensorflow,Terminated,1099310.0,1102117.0,600.0,29.296875,100.0,T4
pai-pod-000980,tensorflow,Terminated,1099316.0,1101863.0,600.0,29.296875,100.0,T4
pai-pod-000981,tensorflow,Terminated,1099326.0,1105704.0,600.0,29.296875,10.0,MISC
pai-pod-000982,tensorflow,Terminated,1099328.0,1101362.0,600.0,29.296875,100.0,T4
pai-pod-000983,tensorflow,Terminated,1099344.0,1105665.0,600.0,29.296875,10.0,MISC
pai-pod-000984,tensorflow,Terminated,1099360.0,1106241.0,600.0,29.296875,10.0,MISC
pai-pod-000985,tensorflow,Terminated,1099375.0,1103628.0,600.0,29.296875,100.0,T4
pai-pod-000986,tensorflow,Terminated,1099376.0,1104202.0,600.0,29.296875,100.0,T4
pai-pod-000987,tensorflow,Terminated,1099381.0,1103918.0,600.0,29.296875,10.0,MISC
pai-pod-000988,tensorflow,Terminated,1099383.0,1105433.0,600.0,29.296875,100.0,T4
pai-pod-000989,tensorflow,Terminated,1099400.0,1103913.0,600.0,29.296875,10.0,MISC
pai-pod-000990,xComputeWorker,Terminated,1099435.0,1099665.0,1000.0,19.55078125,50.0,T4
pai-pod-000991,tensorflow,Terminated,1099452.0,1099480.0,600.0,29.296875,100.0,MISC
pai-pod-000992,tensorflow,Terminated,1099467.0,1105926.0,600.0,29.296875,10.0,MISC
pai-pod-000993,tensorflow,Terminated,1099478.0,1099678.0,600.0,29.296875,100.0,MISC
pai-pod-000994,tensorflow,Terminated,1099491.0,1100773.0,600.0,29.296875,100.0,T4
pai-pod-000995,tensorflow,Terminated,1099508.0,1103345.0,600.0,29.296875,10.0,MISC
pai-pod-000996,tensorflow,Terminated,1099509.0,1105561.0,600.0,29.296875,100.0,T4
pai-pod-000997,tensorflow,Terminated,1099524.0,1104674.0,600.0,29.296875,10.0,MISC
pai-pod-000998,evaluator,Terminated,1099530.0,1099935.0,600.0,29.296875,25.0,T4
pai-pod-000999,evaluator,Terminated,1099531.0,1100026.0,600.0,29.296875,25.0,T4
pai-pod-001000,evaluator,Terminated,1099531.0,1099996.0,600.0,29.296875,25.0,T4
pai-pod-001001,PyTorchWorker,Terminated,1099538.0,1100535.0,1800.0,58.59375,100.0,MISC
pai-pod-001002,tensorflow,Terminated,1099547.0,1104347.0,600.0,29.296875,10.0,MISC
pai-pod-001003,tensorflow,Terminated,1099553.0,1099587.0,600.0,29.296875,100.0,T4
pai-pod-001004,tensorflow,Terminated,1099556.0,1100771.0,600.0,29.296875,25.0,MISC
pai-pod-001005,tensorflow,Terminated,1099559.0,1102567.0,600.0,29.296875,10.0,MISC
pai-pod-001006,tensorflow,Terminated,1099605.0,1104594.0,600.0,29.296875,10.0,MISC
pai-pod-001007,tensorflow,Terminated,1099623.0,1104646.0,600.0,29.296875,10.0,MISC
pai-pod-001008,tensorflow,Terminated,1099636.0,1104197.0,600.0,29.296875,10.0,MISC
pai-pod-001009,tensorflow,Terminated,1099642.0,1099683.0,600.0,29.296875,100.0,MISC
pai-pod-001010,tensorflow,Terminated,1099645.0,1105409.0,600.0,29.296875,10.0,MISC
pai-pod-001011,tensorflow,Terminated,1099654.0,1105287.0,600.0,29.296875,10.0,MISC
pai-pod-001012,tensorflow,Terminated,1099678.0,1105227.0,600.0,29.296875,10.0,MISC
pai-pod-001013,tensorflow,Terminated,1099687.0,1105424.0,600.0,29.296875,10.0,MISC
pai-pod-001014,tensorflow,Terminated,1099716.0,1106193.0,600.0,29.296875,10.0,MISC
pai-pod-001015,PyTorchWorker,Terminated,1099724.0,1099905.0,800.0,9.765625,100.0,MISC
pai-pod-001016,tensorflow,Terminated,1099810.0,1102929.0,600.0,29.296875,10.0,MISC
pai-pod-001017,evaluator,Terminated,1099831.0,1102051.0,600.0,29.296875,25.0,T4
pai-pod-001018,tensorflow,Terminated,1099838.0,1105619.0,600.0,29.296875,10.0,MISC
pai-pod-001019,tensorflow,Terminated,1099843.0,1100059.0,600.0,29.296875,100.0,MISC
pai-pod-001020,tensorflow,Terminated,1099847.0,1099983.0,600.0,29.296875,100.0,MISC
pai-pod-001021,tensorflow,Terminated,1099859.0,1104252.0,600.0,29.296875,10.0,MISC
pai-pod-001022,tensorflow,Terminated,1099885.0,1106920.0,600.0,29.296875,10.0,MISC
pai-pod-001023,tensorflow,Terminated,1099931.0,1107354.0,600.0,29.296875,10.0,MISC
pai-pod-001024,tensorflow,Terminated,1099974.0,1100290.0,600.0,29.296875,100.0,T4
pai-pod-001025,tensorflow,Terminated,1099975.0,1122112.0,600.0,29.296875,25.0,MISC
pai-pod-001026,tensorflow,Terminated,1099983.0,1104536.0,600.0,29.296875,10.0,MISC
pai-pod-001027,tensorflow,Terminated,1099993.0,1101149.0,600.0,29.296875,25.0,MISC
pai-pod-001028,tensorflow,Terminated,1099993.0,1102466.0,600.0,29.296875,10.0,MISC
pai-pod-001029,tensorflow,Terminated,1099993.0,1101077.0,600.0,29.296875,25.0,MISC
pai-pod-001030,tensorflow,Terminated,1099993.0,1103669.0,600.0,29.296875,10.0,MISC
